movie_id,name,tag
tt1920888,Damu,"A gullible man faces strange situations on his quest fo find an elephant in order to keep a promise he made with a little girl. [ ""Bengali"" ] [ ""Mohit Chatterjee"", ""Narayan Gangopadhyay"" ] [ ""Raja Sen"" ] [ ""Raghuvir Yadav"", ""Satya Banerjee"", ""Tarun Kumar"", ""Swapna Mitra"", ""Smita Sinha"", ""Rimi Sen"", ""Ajit Banerjee"", ""Saroj Banerjee"", ""Shambhu Banerjee"", ""Dipak Basu"", ""Rathin Basu"", ""Amit Bhattacharya"", ""Anitesh Bhattacharya"", ""Salil Bhattacharya"", ""Debashish Chakraborty"" ] [ ""Family"" ]"
tt0375093,Srabon Megher Din,"The second movie directed by Humayun Ahmed. A village drama interweave around a charming girl, a folk singer, his love interest and the local aristocratic family's involvement, the movie provide with some beautiful songs. [ ""Bengali"" ] [ ""Humayun Ahmed"", ""Humayun Ahmed"" ] [ ""Humayun Ahmed"" ] [ ""Meher Afroz Shaon"", ""Mukti"", ""Zahid Hasan"", ""Mahfuz Ahmed"", ""Saleh Ahmed"", ""Anowara"", ""Nazmul Huda Bachchu"", ""Nauha Munir Dihan"", ""Ejazul Islam"", ""Abul Khair"", ""Golam Mustafa"", ""Shamima Nazneen"", ""Dipak Kumar Sur"", ""Rawshan Zamil"" ] [ ""Drama"", ""Romance"" ]"
tt1019906,Dhire Bohe Meghna,"A Delhi girl comes to her aunt's house, where she hears the reality of Bangladesh's independent story. [ ""Bengali"" ] [ ""Zahir Raihan"", ""Alamgir Kabir"" ] [ ""Alamgir Kabir"" ] [ ""Bobita"", ""Azmol Huda Mithu"", ""Bulbul Ahmed"", ""Hasu Bandyopadhyay"", ""Samita Biswas"", ""Banani Choudhury"", ""Tanim Chowdhury"", ""Anwar Hossain"", ""Sirajul Islam"", ""Khalil"", ""Ashish Kumar Loho"", ""Golam Mustafa"", ""Suchanda"", ""Mirana Zaman"" ] [ ""Drama"", ""War"" ]"
tt3918808,Deya Neya,"The son of a wealthy industrialist aspires to be a singer against the wishes of his father. [ ""Bengali"" ] [ ""Bidhayak Bhattacharya"" ] [ ""Sunil Bannerjee"" ] [ ""Uttam Kumar"", ""Tanuja"", ""Ratan Banerjee"", ""Sudhir Basu"", ""Bidhayak Bhattacharya"", ""Anil Bhowmik"", ""Premangshu Bose"", ""Sushil Chakraborty"", ""Lily Chakravarty"", ""Chunilal Chatterjee"", ""Nripati Chatterjee"", ""Mukunda Chattopadhyay"", ""Rabi Roy Chowdhury"", ""Sushil Das"", ""Chhaya Devi"" ] [ ""Drama"" ]"
tt0319836,The Clay Bird,"A family must come to grips with its culture, its faith, and the brutal political changes entering its small-town world. [ ""Bengali"" ] [ ""Catherine Masud"", ""Tareque Masud"" ] [ ""Tareque Masud"" ] [ ""Nurul Islam Bablu"", ""Russell Farazi"", ""Jayanto Chattopadhyay"", ""Rokeya Prachy"", ""Soaeb Islam"", ""Lameesa R. Reemjheem"", ""Moin Ahmed"", ""Md. Moslemuddin"", ""Abdul Karim"", ""Shah Alam Dewan"", ""Golam Mahmud"", ""Pradip Mittra Mithun"", ""Auyon Chowdhury"", ""Masud Ali Khan"", ""Manjila Begum"" ] [ ""Drama"", ""History"" ]"
tt0480732,The Land of Peace,"Twelve people are passengers on board.The boatmen are taking them to safety, far away from the fierce clutches of war. All the people on board are devastated by the horrors of war. As the story advances, different events unravel. [ ""Bengali"" ] [ ""Humayun Ahmed"", ""Humayun Ahmed"" ] [ ""Humayun Ahmed"" ] [ ""Meher Afroz Shaon"", ""Riaz"", ""Swadhin Khosru"", ""Ahmed Rubel"", ""Monir Khan Shimul"", ""Tania Ahmed"", ""Challenger"", ""Ejazul Islam"", ""Faruk Ahmed"", ""Jesmine Parvez"", ""Shobnom Shahid"", ""Rahmat Ali"", ""Syed Akhtar Ali"", ""Shamima Nazneen"", ""Hosneara Putul"" ] [ ""Drama"" ]"
tt5281680,Hangor Nodi Grenade,"A tragic story of a mother who dedicates her only child for the sake of the freedom of the country during liberation war in 1971. [ ""Bengali"" ] [ ""Tarek Mahmud"", ""Shafiqur Rahman"" ] [ ""Chashi Nazrul Islam"" ] [ ""Sohel Rana"", ""Aruna Biswas"", ""Antora"", ""Imran"", ""Dodul"", ""Ashique"", ""Wasimul Bari Rajib"", ""Shaukat Akbar"", ""Sharmili Ahmed"", ""Miju Ahmed"", ""Nasir Khan"", ""Chashi Nazrul Islam"", ""Iqbal Babu"", ""Bijoy"", ""Bipul"" ] [ ""Drama"", ""War"" ]"
tt0106546,Charachar,"Lakha comes from a family of bird catchers, but questions the value of catching birds. He, and the older Bhushan, sell their caged birds to the local dealer. Lakha's wife, Sari, complains ... [ ""Bengali"" ] [ ""Buddhadev Dasgupta"", ""Prafulla Roy"" ] [ ""Buddhadev Dasgupta"" ] [ ""Shankar Chakraborty"", ""Indrani Haldar"", ""Rajit Kapoor"", ""Sadhu Meher"", ""Manoj Mitra"", ""Laboni Sarkar"" ] [ ""Drama"" ]"
tt0237686,Sajani Go Sajani,"On an altruistic quest, a man loses his vision and becomes unwittingly estranged from his family - but the power of music may be just what is needed to unite him with his loved ones. [ ""Bengali"" ] [ ""Tarun Majumdar"", ""Tarun Majumdar"" ] [ ""Tarun Majumdar"" ] [ ""Bhaskar Banerjee"", ""Sanjib Dasgupta"", ""Utpal Dutt"", ""Aloka Ganguly"", ""Anup Kumar"", ""Mahashweta Roy"", ""Joy Sengupta"", ""Shakti Thakur"" ] [ ""Drama"" ]"
tt0060742,Nayak,"En route to Delhi to receive an award, a Bengali film star reevaluates his success through his fellow passengers, dreams and past experiences. [ ""Bengali"" ] [ ""Satyajit Ray"", ""Satyajit Ray"" ] [ ""Satyajit Ray"" ] [ ""Uttam Kumar"", ""Sharmila Tagore"", ""Bireswar Sen"", ""Somen Bose"", ""Nirmal Ghosh"", ""Premangshu Bose"", ""Sumita Sanyal"", ""Ranjit Sen"", ""Bharati Devi"", ""Lali Chowdhury"", ""Kamu Mukherjee"", ""Susmita Mukherjee"", ""Subrata Sensharma"", ""Jamuna Sinha"", ""Hiralal"" ] [ ""Drama"" ]"
tt2210713,Jomalaye Jibanta Manush,"Messenger of 'Yamraj'- The god of dead mistakenly bring a alive person to heal. But a part of his nobility he got an option to pass time in heaven. Then the alive honest earth person made a revolution like our world in heaven n' heal. [ ""Bengali"" ] [ ""Prafulla Chakraborty"" ] [ ""Prafulla Chakraborty"" ] [ ""Bhanu Bannerjee"", ""Chhabi Biswas"", ""Tulsi Chakraborty"", ""Ajit Chatterjee"", ""Nripati Chattyopadhyay"", ""Aparna Devi"", ""Shyam Laha"", ""Kamal Mitra"", ""Haridhan Mukherjee"", ""Nitish Mukherjee"", ""Basabi Nandi"", ""Shila Pal"", ""Jahar Roy"", ""Pahadi Sanyal"", ""Gour Shee"" ] [ ""Comedy"" ]"
tt1906386,Guerrilla,"Bilkis Banu, lost her husband Hasan on the bloody night of 25th March 1971. She tries to forget him and concentrate on the urban guerrilla movements of Dhaka with Altaf Mahmud, Shahadat, ... [ ""Bengali"", ""Bengali"", ""Urdu"", ""English"" ] [ ""Syed Shamsul Haque"" ] [ ""Nasiruddin Yousuff"" ] [ ""Joya Ahsan"", ""Ferdous Ahmed"", ""Shampa Reza"", ""Ahmed Rubel"", ""A.T.M. Shamsuzzaman"", ""Shatabdi Wadud"", ""Pijush Bandyopadhyay"", ""Golam Mowla Shaymol"", ""Omer Alaz"", ""Masum Aziz"", ""Kamal Bayezid"", ""Noyon Hasan"", ""Jayasree"", ""Azad Abul Kalam"", ""Kachi Khandakar"" ] [ ""Drama"", ""History"", ""War"" ]"
tt2934644,Kangal Malsat,"Fyataroo: Flying human beings; Choktor: Black Magic sect Bhodi, the head of the Choktors, initiates a total war against the ruling communists of West Bengal, India. Fyataroos join hands ... [ ""Bengali"" ] [ ""Nabarun Bhattacharya"", ""Suman Mukhopadhyay"" ] [ ""Suman Mukhopadhyay"" ] [ ""Kamalika Banerjee"", ""Dibyendu Bhattacharya"", ""Joyraj Bhattacharya"", ""Kaushik Ganguly"", ""Santilal Mukherjee"", ""Dilip Sarkar"", ""Kabir Suman"" ] [ ""Fantasy"" ]"
tt0074710,Jana Aranya,"A bright and idealistic young man steels himself for the dog-eat-dog business world, only to flounder in a job market packed with thousands of other hopefuls. [ ""Bengali"" ] [ ""Manisankar 'Sankar' Mukherjee"", ""Satyajit Ray"" ] [ ""Satyajit Ray"" ] [ ""Pradip Mukherjee"", ""Rafiq Ahmed"", ""S. Bagchi"", ""Ajit Banerjee"", ""Krishna Banerjee"", ""Sachin Banerjee"", ""Samaresh Banerjee"", ""Sudip Banerjee"", ""Satya Bannerjee"", ""Gita Basu"", ""Arati Bhattacharya"", ""Sachin Bhattacharya"", ""Umanath Bhattacharya"", ""Jatish Bhora"", ""Rajen Brijnath"" ] [ ""Drama"" ]"
tt5509142,IceCream,"Title Animation : Tanvir Hossain [ ""Bengali"" ] [ ""Redoan Rony"", ""Redoan Rony"" ] [ ""Redoan Rony"" ] [ ""Nazifa Tushi"", ""Kumar Uday"", ""Sariful Razz"", ""Diti"", ""Sayem Sadat"", ""A.T.M. Shamsuzzaman"", ""Omar Sunny"" ] [ ""Drama"", ""Romance"" ]"
tt4213178,80 te Asio Na,"Ill-behaved and disrespected like a burden by his own sons, an 80 year old person wishes of going back to his youth. [ ""Bengali"" ] [] [ ""Sree Jayadratha"" ] [ ""Bhanu Bannerjee"", ""Asitbaran"", ""Rabi Ghosh"", ""Jahar Roy"", ""Ruma Guha Thakurta"", ""Tarun Kumar"", ""Kamal Mitra"" ] [ ""Comedy"" ]"
tt3795628,Burning Calcutta,"Film based on real story of Kolkata. A devastating smoke emitted from a fire at the basement of a high profile centrally air conditioned private hospital had taken lives of 89 patients and 4 sincere hospital staff on December 2011. [ ""Bengali"", ""French"", ""English"", ""English"" ] [ ""Kajal Choudhury"" ] [ ""Kajal Choudhury"" ] [ ""Ali Al Baloushi"", ""Supurna Malakar"", ""Marion"", ""Matthew"", ""Marion Ossent"", ""Len Prasad"", ""Isabella Ranthe"", ""Shefali Ranthe"", ""Rohit"", ""Matthew Rutherford"", ""Supurna"" ] [ ""Action"", ""Biography"", ""Drama"" ]"
tt0149883,Bipasha,"A son's frantic search for his mother. A wife's desperate search to get back her husband. A father's endless repentance for his mis-deeds. A revolt against society's empty rituals & rules. This is all what Bipasha comprises. [ ""Bengali"" ] [ ""Tarashankar Banerjee"" ] [ ""Agradoot"" ] [ ""Uttam Kumar"", ""Suchitra Sen"", ""Jiben Bose"", ""Lily Chakravarty"", ""Ketaki Dutta"", ""Chhabi Biswas"", ""Chhaya Devi"", ""Pahadi Sanyal"", ""Nitish Mukherjee"", ""Kamal Mitra"", ""Tulsi Chakraborty"" ] [ ""Drama"", ""Romance"" ]"
tt4249112,Moner Manush,"Rahul falls in love with famous industrialist's daughter Payel. [ ""Bengali"" ] [] [ ""Sujit Guha"" ] [ ""Prasenjit Chatterjee"", ""Rituparna Sengupta"", ""Shakti Kapoor"", ""Biplab Chatterjee"", ""Subhendu Chatterjee"", ""Dilip Roy"" ] [ ""Romance"" ]"
tt5201570,Taka Ana Pai,"A lawyer, son of a local decorator wedding cook, unwillingly got married with a rich father's goofy daughter & bring curse to his family. [ ""Bengali"" ] [ ""Zahir Raihan"" ] [ ""Babul Chowdhury"" ] [ ""Abdur Razzak"", ""Bobita"", ""Shaukat Akbar"", ""Rawshan Zamil"", ""Golam Mustafa"", ""Inam Ahmed"", ""Altaf"", ""Baby Zaman"", ""Black Anwar"" ] [ ""Drama"", ""Family"" ]"
tt0324391,Uttar Falguni,"A story of love and sacrifice of a mother who did everything to protect her child ,even from her husband. [ ""Bengali"" ] [ ""Nripendrakrishna Chatterjee"", ""Nihar Ranjan Gupta"" ] [ ""Asit Sen"" ] [ ""Ajit Banerjee"", ""Kalipada Chakraborty"", ""Bhuban Chowdhury"", ""Chhaya Devi"", ""Rajlakshmi Devi"", ""Jahar Ganguli"", ""Shailen Ganguli"", ""Shyam Laha"", ""Krishnakali Mondal"", ""Dilip Mukherjee"", ""Sita Mukherjee"", ""Padmadevi"", ""Bikash Roy"", ""Renuka Roy"", ""Pahadi Sanyal"" ] [ ""Drama"" ]"
tt5336778,Oshikkhito,"Manik is a school going boy whose father died in boat drowning and lives from hand to mouth with his mother. One day the village head's evil eyes fell on his mother and not to be gratified ... [ ""Bengali"" ] [ ""Satya Saha"", ""Azizur Rahman"" ] [ ""Azizur Rahman"" ] [ ""Abdur Razzak"", ""Anjana Sultana"", ""Sumon"", ""Rosy Samad"", ""A.T.M. Shamsuzzaman"", ""Shaukat Akbar"", ""Narayan Chakraborty"", ""Rizia Chowdhury"", ""Akhtar Hossain"", ""Syed Hasan Imam"", ""Bulbul Islam"", ""Shamsuddin Kayes"", ""Setara Parvin"", ""Rabiul"", ""Tele Samad"" ] [ ""Drama"" ]"
tt6158988,Eagoler Chokh,"A detective seeks the truth about the murder of a young woman. [ ""Bengali"" ] [] [] [ ""Joya Ahsan"", ""Saswata Chatterjee"", ""Subhrajit Dutta"" ] [ ""Thriller"" ]"
tt5284164,Moroner Pore,"Parents of a middle class family along with their children are living happily. Suddenly an accident turned their happy face into pale. [ ""Bengali"" ] [ ""Mohammad Rafikuzzaman"", ""Mohammad Rafikuzzaman"" ] [ ""Azharul Islam Khan"" ] [ ""Alamgir"", ""Shabana"", ""Anowara"", ""Khalil"", ""Sultana"", ""Azharul Islam Khan"", ""Nadia"", ""Asha"", ""Fakrul Hasan Boiragi"", ""Suruj Bangali"" ] [ ""Drama"", ""Family"" ]"
tt0323414,Nirjan Saikate,"On his way to Puri by train,the Writer gets acquainted with a group of 4 Bengali widows accompanying with their niece. [ ""Bengali"" ] [] [ ""Tapan Sinha"" ] [ ""Anil Chatterjee"", ""Sharmila Tagore"", ""Chhaya Devi"", ""Ruma Guha Thakurta"", ""Bharati Devi"", ""Renuka Roy"", ""Jahar Ganguli"", ""Rabi Ghosh"", ""Pahadi Sanyal"", ""Nripati Chattyopadhyay"" ] [ ""Drama"" ]"
tt0237364,Kancher Swarga,"A story about a young man, who had to quit his studies as a doctor due to difficult circumstances, coming back and saving a young lady by performing a very difficult surgery. [ ""Bengali"" ] [ ""Tarun Majumdar"", ""Tarun Majumdar"" ] [ ""Tarun Majumdar"", ""Dilip Mukherjee"" ] [ ""Dilip Mukherjee"", ""Pahadi Sanyal"", ""Anil Chatterjee"", ""Manju Dey"", ""Chhaya Devi"", ""Manjula Bannerjee"", ""Kajal Gupta"", ""Gita Dey"", ""Bikash Roy"", ""Asitbaran"", ""Mala Bag"", ""Anadi Bandyopadhyay"", ""Rishi Banerjee"", ""Rohini Basu"", ""Shishir Batabyal"" ] []"
tt0363996,Sesh Anka,"A widower is about to marry a woman when another woman enters the scene claiming to be his first-wife. [ ""Bengali"" ] [ ""Haridas Bhattacharya"", ""Shyamal Gupta"" ] [ ""Haridas Bhattacharya"" ] [ ""Uttam Kumar"", ""Sharmila Tagore"", ""Bikash Roy"", ""Sabitri Chatterjee"", ""Kamal Mitra"", ""Pahadi Sanyal"", ""Shefali Bannerjee"", ""Shishir Batabyal"", ""Ardhendu Bhattacharya"", ""Chandrasekhar Bhattacharya"", ""Jiben Bose"", ""Biren Chatterjee"", ""Utpal Dutt"", ""Bubu Ganguly"", ""Phani Ganguly"" ] [ ""Crime"", ""Drama"" ]"
tt0231233,Barnali,"A man mistakenly invites a family, whose girl was (and is still) betrothed to the groom. It was he who set up the cousin's alliance, would the girl forgive him, whom he had fallen in love? How to prevent her from attending the marriage? [ ""Bengali"" ] [ ""Subodh Ghosh"", ""Hiren Nag"" ] [ ""Ajoy Kar"" ] [ ""Soumitra Chatterjee"", ""Sharmila Tagore"", ""Kamal Mitra"", ""N. Viswanathan"", ""Pahadi Sanyal"", ""Haradhan Bannerjee"", ""Chhaya Devi"", ""Mani Srimani"", ""Preeti Majumdar"", ""Sita Mukherjee"", ""Smita Sinha"", ""Gitali Roy"" ] [ ""Drama"" ]"
tt4219250,Mej Didi,"Kesto lost his parents and comes to his step-sister's house. [ ""Bengali"" ] [ ""Saratchandra Chatterjee"" ] [ ""Shantimoy Bannerjee"" ] [ ""Ranjit Mallick"", ""Debashree Roy"", ""Chinmoy Roy"", ""Debraj Ray"", ""Mrinal Mukherjee"", ""Ramaprasad Banik"", ""Shambhu Bhattacharya"", ""Manoj Mitra"", ""Santana Bose"", ""Chaitali Chakraborty"" ] [ ""Drama"" ]"
tt0318114,Teen Bhubaner Parey,"A street romeo stalks a girl, highly educated and above in social ladder. She falls in love, marries, and changes him, forcing him to study and leave his friends. He feels suffocated. He reaches top, and gets a chance to break free., [ ""Bengali"" ] [] [] [ ""Soumitra Chatterjee"", ""Tanuja"", ""Padma Devi"", ""Ashok Mitra"", ""Sulata Chowdhury"", ""Aparna Devi"", ""Tarun Kumar"", ""Rabi Ghosh"", ""Chinmoy Roy"", ""Subrata Chatterjee"", ""Arup Basu"", ""Shyamal Chatterjee"", ""Shailen Ganguli"", ""Sukumar Ghosh"", ""Kamal Mitra"" ] [ ""Drama"" ]"
tt0046686,Agni Pareeksha,"This story revolves around a young couple - Kiriti and Tapasi. Tapasi's mother could not accept her daughter's wedding and brought her home. Tapasi's father dies of shock. Tapasi being well... [ ""Bengali"" ] [ ""Nitai Bhattacharya"", ""Ashapurna Devi"" ] [ ""Agradoot"" ] [ ""Uttam Kumar"", ""Suchitra Sen"", ""Chandrabati Devi"", ""Kamal Mitra"", ""Suprova Mukerjee"", ""Jahar Ganguli"", ""Anup Kumar"", ""Reba Bose"", ""Sikharani Bag"", ""Bibhu Bhattacharya"", ""Bireshwar Bhattacharya"", ""Jayanta Bhattacharya"", ""Panchanan Bhattacharya"", ""Sabita Bhattacharya"", ""Manoj Biswas"" ] [ ""Romance"" ]"
tt4249058,Protibad,"Rana becomes a police officer and take care of his family. [ ""Bengali"" ] [] [ ""Haranath Chakraborty"" ] [ ""Prasenjit Chatterjee"", ""Arpita Pal"", ""Ranjit Mallick"", ""Laboni Sarkar"", ""Dipankar Dey"", ""Kaushik Banerjee"", ""Mitali Chakraborty"", ""Debesh Roy Chowdhury"", ""Nirmal Kumar"", ""Sreela Majumdar"", ""Pushpita Mukherjee"" ] [ ""Action"", ""Drama"" ]"
tt2902584,Agnishwar,"A patriotic doctor lends moral backbone to the broken society of Bengal. [ ""Bengali"" ] [ ""Balaichand Mukherjee"", ""Arabinda Mukhopadhyay"" ] [ ""Arabinda Mukhopadhyay"" ] [ ""Uttam Kumar"", ""Madhabi Mukherjee"", ""Asitbaran"", ""Subrata Chatterjee"", ""Tarun Kumar"", ""Kajal Gupta"", ""Haridhan Mukherjee"", ""Sulata Chowdhury"", ""Shambhu Bhattacharya"", ""Sumitra Mukherjee"", ""Dilip Roy"", ""Bimal Banerjee"", ""Krishna Banerjee"", ""Tapati Banerjee"", ""Durgadas Bannerjee"" ] [ ""Drama"" ]"
tt0049708,Saheb Bibi Golam,"A Zamindar neglects his wife and prefers the company of alcohol and dancing girls. The decadence of the Bangali Zamindar milieu and the raising bourgeoisie in the late 19th century, seen ... [ ""Bengali"" ] [ ""Bimal Mitra"" ] [ ""Kartick Chattopadhyay"" ] [ ""Sumitra Devi"", ""Uttam Kumar"", ""Chhabi Biswas"", ""Anubha Gupta"", ""Bhanu Bannerjee"", ""Kanu Bannerjee"", ""Shishir Batabyal"", ""Mihir Bhattacharya"", ""Ashu Bose"", ""Ajit Chatterjee"", ""Nripati Chatterjee"", ""Rekha Chatterjee"", ""Dhiraj Das"", ""Chhaya Devi"", ""Jahar Ganguli"" ] []"
tt4312986,Jiban Trishna,"A philanderer only son of a millionaire is attracted to a poor orphan artist, whose god-brother is a hater of rich people, and would go to any extent to get money off them.What would happen when the roles reverse? [ ""Bengali"" ] [ ""Ashutosh Mukherjee"" ] [ ""Asit Sen"" ] [ ""Uttam Kumar"", ""Suchitra Sen"", ""Bikash Roy"", ""Pahadi Sanyal"", ""Chandrabati Devi"", ""Dipti Roy"", ""Shaibal"", ""Bhanu Bannerjee"", ""Jahar Ganguli"", ""Tarun Kumar"", ""Shila Pal"", ""Sadhana Roychoudhury"" ] [ ""Drama"" ]"
tt0764269,Phulkumar,"A film about dream and illusion, witty and humorous criticism of social reality. [ ""Bengali"" ] [ ""Nurul Alam Atique"", ""Shahidul Zahir"" ] [ ""Ashique Mostafa"" ] [ ""Zain"", ""Chotton"", ""Parvin Kona"", ""Sumita Devi"", ""Azad Abul Kalam"", ""Shahed Iqbal"", ""Shatabdi Wadud"", ""Tareque Shahriar"", ""Shahir Krishnarao Sable"", ""Sheuli Ahmed"", ""Sonia Zafar"", ""Sameer Ahmed"", ""Giasuddin Selim"", ""Nurul Alam Atique"", ""Amitabh Reza Chowdhury"" ] [ ""Drama"" ]"
tt0153476,Uttarayan,"Pranbir goes to war and finds his double,named Rateswar, who eventually dies in combat. Pranbir goes to Rateswar's house to tell his family about his death but the family mistakes Pranbir for Rateswar. [ ""Bengali"" ] [] [ ""Agradoot"" ] [ ""Sabitri Chatterjee"", ""Supriya Choudhury"", ""Asha Devi"", ""Nibhanani Devi"", ""Uttam Kumar"", ""Pahadi Sanyal"" ] []"
tt0313447,Palanka,"Rajmohan remains in Pakistan at the time of partition and sells Maqbool a giant bed, which upsets the local Muslims. [ ""Bengali"" ] [] [ ""Rajen Tarafder"" ] [ ""Utpal Dutt"", ""Sandhya Roy"", ""Anwar Hossain"", ""Fariyad Ahmed"", ""Farid Ali"", ""Beduin Choudhury"", ""Amal Dey"", ""Obyedul Haque"", ""Haralal Ray"", ""Dilip Som"" ] [ ""Drama"" ]"
tt0216141,Rashifal,"Utpal Dutt's mother arrives from the village and sets her own set archaic rules. [ ""Bengali"" ] [] [ ""Dinen Gupta"" ] [ ""Chhaya Devi"", ""Utpal Dutt"", ""Rabi Ghosh"", ""Anup Kumar"", ""Ramaprasad Banik"", ""Shekhar Chatterjee"", ""Gita Dey"", ""Alpana Goswami"", ""Kajal Gupta"", ""Sumitra Mukherjee"", ""Rajeshwari Raychowdhury"" ] []"
tt1458916,Harmonium,"A child princess gets a harmonium from her father. Through fate and manager she is orphan, then widow and penniless. The harmonium, sold, changed hand and bringing ill-luck wherever it went. Will they ever meet? Under what circumstances? [ ""Bengali"" ] [ ""Tapan Sinha"" ] [ ""Tapan Sinha"" ] [ ""Arundhati Devi"", ""Asitbaran"", ""Anil Chatterjee"", ""Kali Bannerjee"", ""Sonali Gupta"", ""Kumar Roy"", ""Santosh Dutta"", ""Kajal Gupta"", ""Arati Bhattacharya"", ""Samit Bhanja"", ""Swarup Dutt"", ""Chhaya Devi"", ""Kamal Mitra"", ""Shiuli Mukherjee"", ""Bhishma Guhathakurta"" ] [ ""Family"" ]"
tt0429607,Assassin,"About a group of students and their struggle during the Naxal movement. [ ""Bengali"" ] [ ""Satarupa Sanyal"" ] [ ""Satarupa Sanyal"" ] [ ""Tapas Pal"", ""Indrani Haldar"", ""Chiranjit"", ""Badshah Maitra"", ""Ashoke Viswanathan"", ""Pallab Kirtania"", ""Barun Chanda"", ""Soma Dey"", ""Rukkmini Ghosh"", ""Sanjiban Guha"", ""Sita Mukherjee"", ""Rabi Shankar Pandey"" ] [ ""Drama"" ]"
tt0328810,Aamaar Bhuvan,"A triangle love story between viz Meher (Kaushik Sen), Noor (Saswato Chaterjee) and Sakina (Nandita Das). [ ""Bengali"", ""Hindi"" ] [ ""Afsar Ahmed"", ""Mrinal Sen"" ] [ ""Mrinal Sen"" ] [ ""Nandita Das"", ""Koushik Sen"", ""Saswata Chatterjee"", ""Bibhas Chakraborty"", ""Asit Basu"", ""Arun Mukherjee"" ] [ ""Drama"", ""Family"" ]"
tt4955112,Shutorang,"A young couple of village fall in love. But separated when the girl is married to another, when the the boy goes to town to earn money. Can they reunite again now. [ ""Bengali"" ] [ ""Subhash Dutta"" ] [ ""Subhash Dutta"" ] [ ""Subhash Dutta"", ""Kabori Sarwar"", ""Inam Ahmed"", ""Shaukat Akbar"", ""Altaf"", ""Sirajul Islam"", ""Khan Joinul"", ""Misbah"", ""Rani Sarkar"", ""Baby Zaman"" ] [ ""Family"" ]"
tt4771744,Ghatak,"Bijoy (Jeet) came to Kolkata with his brother and met with Puja (Koyel Mallick). [ ""Bengali"" ] [] [ ""Swapan Saha"" ] [ ""Jeet"", ""Koyel Mallick"", ""Tapas Pal"", ""Master Angshu"", ""Shankar Chakraborty"", ""Rajatabha Dutta"", ""Bodhisattva Mazumdar"", ""Anamika Saha"", ""Rajesh Sharma"" ] [ ""Action"", ""Drama"", ""Musical"" ]"
tt0236972,Alor Pipasa,"A mother who is a dancer by profession wants to see his son successful man in future. [ ""Bengali"" ] [ ""Tarun Majumdar"", ""Tarun Majumdar"" ] [ ""Tarun Majumdar"" ] [ ""Sandhya Roy"", ""Vasant Choudhury"", ""Pahadi Sanyal"", ""Anup Kumar"", ""Asitbaran"", ""Bishu Bandyopadhyay"", ""Bhanu Bannerjee"", ""Satindra Bhattacharya"", ""Asha Devi"", ""Bhanu Ghosh"", ""Anubha Gupta"", ""Samar Kumar"", ""Sunit Mukherjee"", ""Jahar Roy"", ""Sabita Sinha"" ] [ ""Drama"" ]"
tt4489078,Ichchhemotir Gappo,"The story revolves around the budding relationship between its two central characters, Ichche and Neel, despite their contrasting personalities. Ichche is a free-spirited dansusee, with a ... [ ""Bengali"" ] [ ""Kaushik Sengupta"" ] [ ""Adinath Das"" ] [ ""Saswata Chatterjee"", ""Tanushree Chakraborty"", ""Aparajita Adhya"", ""Saheb Bhattacharjee"", ""Koneenica Banerjee"", ""Dwijen Banerjee"", ""Kohinoor Sen Barat"", ""Biswajit Basu"", ""Biswajit Chakraborty"" ] [ ""Drama"" ]"
tt1019940,Nodir Naam Modhumoti,"During the 1971 liberation war of Bangladesh against Pakistan in a remote village beside the river Modhumoti, Motaleb Mollah, a landlord and a local Muslim leader, collaborated with the ... [ ""Bengali"" ] [ ""Tanvir Mokammel"" ] [ ""Tanvir Mokammel"" ] [ ""Tauquir Ahmed"", ""Aly Zaker"", ""Raisul Islam Asad"", ""Sara Zaker"", ""Afsana Mimi"", ""Ayesha Akhtar"", ""Abul Khair"", ""Momtajuddin Ahmed"", ""Ramendu Majumdar"", ""Amirul Haque Chowdhury"", ""Keramat Mawla"", ""K.S. Firoz"", ""Jayanto Chattopadhyay"", ""Bhaskar Banerjee"", ""Khairul Alam Sabuj"" ] [ ""Drama"" ]"
tt1773426,Five No Budget Films,"Little Fish Eat Big Fish is a Kolkata based group of no-budget film makers. The latest venture of the group is the 5 no-budget short films produced in 2009-10... [ ""Bengali"", ""English"" ] [ ""Snigdhendu Bhattacharya"", ""Jorge Luis Borges"" ] [ ""Snigdhendu Bhattacharya"", ""Souva Chattopadhyay"" ] [ ""Abhishek Bhattacharya"", ""Anamitra Roy"", ""Sumit Dey"", ""Kamal Kumar Roy"", ""Sangbit Samaddar"", ""Snigdhendu Bhattacharya"", ""Arupratan Ghosh"", ""Sankha Subhra Ganguly"", ""Doelpakhi Dasgupta"", ""Kanchan Sengupta"", ""Manab Sharma"", ""Ginia Chattopadhyay"", ""Soumitra Choudhury"", ""Joydeep Dam"", ""Yovik"" ] [ ""Drama"" ]"
